#pacId	locusName	transcriptName	peptideName	Pfam	Panther	ec	KOG	KO	GO	Best-hit-arabi-name	Best-hit-arabi-defline	Best-hit-clamy-name	Best-hit-clamy-defline	Best-hit-rice-name	Best-hit-rice-defline
PAC:51212554	Qurub.01G000100	Qurub.01G000100.1	Qurub.01G000100.1												
PAC:51213983	Qurub.01G013700	Qurub.01G013700.1	Qurub.01G013700.1	PF07690	PTHR23500 PTHR23500:SF47		KOG0254		GO:0016020 GO:0016021 GO:0022891 GO:0055085	AT3G19940	Major facilitator superfamily protein			LOC_Os07g01560	transporter family protein, putative, expressed
PAC:51211707	Qurub.01G013800	Qurub.01G013800.1	Qurub.01G013800.1	PF03364	PTHR34060 PTHR34060:SF2					AT5G08720	(1 of 6) PF03364 - Polyketide cyclase / dehydrase and lipid transport (Polyketide_cyc)			LOC_Os03g62170	cyclase/dehydrase family protein, expressed
PAC:51211708	Qurub.01G013800	Qurub.01G013800.2	Qurub.01G013800.2	PF03364	PTHR34060 PTHR34060:SF2					AT5G08720	(1 of 6) PF03364 - Polyketide cyclase / dehydrase and lipid transport (Polyketide_cyc)			LOC_Os03g62170	cyclase/dehydrase family protein, expressed
PAC:51213667	Qurub.01G013900	Qurub.01G013900.1	Qurub.01G013900.1	PF00069	PTHR27001 PTHR27001:SF48	EC:2.7.11.1	KOG1187	K04733	GO:0004672 GO:0004713 GO:0005524 GO:0006468			Cre02.g097500	(1 of 104) 2.7.11.25 - Mitogen-activated protein kinase kinase kinase / MLTK		
PAC:51212820	Qurub.01G014000	Qurub.01G014000.1	Qurub.01G014000.1		PTHR11439 PTHR11439:SF192	EC:2.7.7.49									
PAC:51214090	Qurub.01G014100	Qurub.01G014100.1	Qurub.01G014100.1	PF00098	PTHR23002 PTHR23002:SF69		KOG4400		GO:0003676 GO:0008270						
PAC:51214093	Qurub.01G014100	Qurub.01G014100.2	Qurub.01G014100.2	PF00098	PTHR23002 PTHR23002:SF69		KOG4400		GO:0003676 GO:0008270						
PAC:51214094	Qurub.01G014100	Qurub.01G014100.3	Qurub.01G014100.3	PF00098	PTHR23002 PTHR23002:SF69				GO:0003676 GO:0008270						
PAC:51214099	Qurub.01G014100	Qurub.01G014100.4	Qurub.01G014100.4	PF00098	PTHR23002 PTHR23002:SF69				GO:0003676 GO:0008270						
PAC:51214100	Qurub.01G014100	Qurub.01G014100.5	Qurub.01G014100.5	PF00098	PTHR23002 PTHR23002:SF69				GO:0003676 GO:0008270						
PAC:51214101	Qurub.01G014100	Qurub.01G014100.6	Qurub.01G014100.6	PF00098	PTHR23002 PTHR23002:SF69				GO:0003676 GO:0008270						
PAC:51214102	Qurub.01G014100	Qurub.01G014100.7	Qurub.01G014100.7	PF00098	PTHR23002 PTHR23002:SF69				GO:0003676 GO:0008270						
PAC:51214091	Qurub.01G014100	Qurub.01G014100.8	Qurub.01G014100.8	PF00098	PTHR23002 PTHR23002:SF69				GO:0003676 GO:0008270						
PAC:51214092	Qurub.01G014100	Qurub.01G014100.9	Qurub.01G014100.9	PF00098	PTHR23002 PTHR23002:SF69				GO:0003676 GO:0008270						
PAC:51214095	Qurub.01G014100	Qurub.01G014100.10	Qurub.01G014100.10	PF00098	PTHR23002 PTHR23002:SF69		KOG4400		GO:0003676 GO:0008270						
PAC:51214096	Qurub.01G014100	Qurub.01G014100.11	Qurub.01G014100.11	PF00098	PTHR23002 PTHR23002:SF69		KOG4400		GO:0003676 GO:0008270						
PAC:51214097	Qurub.01G014100	Qurub.01G014100.12	Qurub.01G014100.12	PF00098	PTHR23002 PTHR23002:SF69				GO:0003676 GO:0008270						
PAC:51214098	Qurub.01G014100	Qurub.01G014100.13	Qurub.01G014100.13	PF00098	PTHR23002 PTHR23002:SF69				GO:0003676 GO:0008270						
PAC:51212618	Qurub.01G014200	Qurub.01G014200.1	Qurub.01G014200.1												
PAC:51212469	Qurub.01G014300	Qurub.01G014300.1	Qurub.01G014300.1		PTHR13697 PTHR13697:SF1										
PAC:51213052	Qurub.01G014400	Qurub.01G014400.1	Qurub.01G014400.1	PF00085	PTHR10438 PTHR10438:SF258	EC:1.6.5.4	KOG0907	K03671	GO:0006662 GO:0015035 GO:0045454	AT5G16400	thioredoxin F2	Cre05.g243050	Thioredoxin f2, chloroplast precursor	LOC_Os01g68480	thioredoxin, putative, expressed
PAC:51213053	Qurub.01G014400	Qurub.01G014400.2	Qurub.01G014400.2	PF00085	PTHR10438 PTHR10438:SF258	EC:1.6.5.4	KOG0907	K03671	GO:0006662 GO:0015035 GO:0045454	AT5G16400	thioredoxin F2	Cre05.g243050	Thioredoxin f2, chloroplast precursor	LOC_Os01g68480	thioredoxin, putative, expressed
PAC:51213693	Qurub.01G014500	Qurub.01G014500.1	Qurub.01G014500.1	PF02020	PTHR14208				GO:0005515	AT5G36230	ARM repeat superfamily protein	Cre06.g298350	Flagellar Associated Protein 224	LOC_Os11g21990	expressed protein
PAC:51213385	Qurub.01G014600	Qurub.01G014600.1	Qurub.01G014600.1	PF00383 PF01872 PF08719	PTHR11079 PTHR11079:SF76		KOG1018	K11752	GO:0008270 GO:0008703 GO:0008835 GO:0009231 GO:0050661 GO:0055114	AT3G47390	cytidine/deoxycytidylate deaminase family protein	Cre17.g728950	diaminohydroxyphosphoribosylaminopyrimidine deaminase		
PAC:51213386	Qurub.01G014600	Qurub.01G014600.2	Qurub.01G014600.2	PF01872 PF08719	PTHR11079 PTHR11079:SF76		KOG1018	K11752	GO:0008703 GO:0008835 GO:0009231 GO:0050661 GO:0055114	AT3G47390	cytidine/deoxycytidylate deaminase family protein	Cre17.g728950	diaminohydroxyphosphoribosylaminopyrimidine deaminase		
PAC:51213387	Qurub.01G014600	Qurub.01G014600.3	Qurub.01G014600.3	PF01872 PF08719	PTHR11079 PTHR11079:SF76		KOG1018	K11752	GO:0008703 GO:0008835 GO:0009231 GO:0050661 GO:0055114	AT3G47390	cytidine/deoxycytidylate deaminase family protein	Cre17.g728950	diaminohydroxyphosphoribosylaminopyrimidine deaminase		
PAC:51213794	Qurub.01G014700	Qurub.01G014700.1	Qurub.01G014700.1	PF00481	PTHR13832 PTHR13832:SF286	EC:3.1.3.16	KOG0698		GO:0003824 GO:0004722 GO:0006470	AT3G02750	Protein phosphatase 2C family protein	Cre06.g278260	(1 of 27) PTHR13832 - PROTEIN PHOSPHATASE 2C		
PAC:51213795	Qurub.01G014700	Qurub.01G014700.2	Qurub.01G014700.2	PF00481	PTHR13832 PTHR13832:SF286	EC:3.1.3.16	KOG0698		GO:0003824 GO:0004722 GO:0006470	AT3G02750	Protein phosphatase 2C family protein	Cre06.g278260	(1 of 27) PTHR13832 - PROTEIN PHOSPHATASE 2C		
PAC:51212203	Qurub.01G014800	Qurub.01G014800.1	Qurub.01G014800.1	PF00450	PTHR11802 PTHR11802:SF96	EC:3.4.16.5	KOG1282	K16296	GO:0004185 GO:0006508			Cre17.g746597	(1 of 2) K16296 - serine carboxypeptidase-like clade I [EC:3.4.16.-] (SCPL-I)		
PAC:51212286	Qurub.01G014900	Qurub.01G014900.1	Qurub.01G014900.1												
PAC:51213407	Qurub.01G015000	Qurub.01G015000.1	Qurub.01G015000.1	PF10184	PTHR36334 PTHR36334:SF1					AT1G65230	Uncharacterized conserved protein (DUF2358)	Cre12.g536800	Conserved in the Green Lineage	LOC_Os01g68450	expressed protein
PAC:51213408	Qurub.01G015000	Qurub.01G015000.2	Qurub.01G015000.2	PF10184	PTHR36334					AT1G65230	Uncharacterized conserved protein (DUF2358)	Cre12.g536800	Conserved in the Green Lineage	LOC_Os01g68450	expressed protein
PAC:51211532	Qurub.01G015100	Qurub.01G015100.1	Qurub.01G015100.1	PF14541 PF14543	PTHR13683 PTHR13683:SF287	EC:3.4.23.12	KOG1339		GO:0004190 GO:0006508					LOC_Os02g27360	aspartic proteinase-like protein 2 precursor, putative, expressed
PAC:51211533	Qurub.01G015100	Qurub.01G015100.2	Qurub.01G015100.2	PF14541 PF14543	PTHR13683 PTHR13683:SF287	EC:3.4.23.12	KOG1339		GO:0004190 GO:0006508					LOC_Os02g27360	aspartic proteinase-like protein 2 precursor, putative, expressed
PAC:51211534	Qurub.01G015100	Qurub.01G015100.3	Qurub.01G015100.3	PF00026	PTHR13683 PTHR13683:SF287	EC:3.4.23.12	KOG1339		GO:0004190 GO:0006508					LOC_Os02g27360	aspartic proteinase-like protein 2 precursor, putative, expressed
PAC:51211535	Qurub.01G015100	Qurub.01G015100.4	Qurub.01G015100.4	PF00026	PTHR13683 PTHR13683:SF287	EC:3.4.23.12	KOG1339		GO:0004190 GO:0006508					LOC_Os02g27360	aspartic proteinase-like protein 2 precursor, putative, expressed
PAC:51211536	Qurub.01G015100	Qurub.01G015100.5	Qurub.01G015100.5	PF00026	PTHR13683 PTHR13683:SF287	EC:3.4.23.12	KOG1339		GO:0004190 GO:0006508					LOC_Os02g27360	aspartic proteinase-like protein 2 precursor, putative, expressed
PAC:51212962	Qurub.01G015200	Qurub.01G015200.1	Qurub.01G015200.1	PF00571	PTHR13780 PTHR13780:SF46		KOG1764			AT1G65320	Cystathionine beta-synthase (CBS) family protein			LOC_Os01g69090	CBS domain-containing protein, putative, expressed
PAC:51213747	Qurub.01G015300	Qurub.01G015300.1	Qurub.01G015300.1	PF03547	PTHR31752 PTHR31752:SF2			K13947	GO:0016021 GO:0055085	AT5G16530	Auxin efflux carrier family protein	Cre10.g448100	(1 of 6) PF03547 - Membrane transport protein (Mem_trans)	LOC_Os01g69070	auxin efflux carrier component, putative, expressed
PAC:51211666	Qurub.01G015400	Qurub.01G015400.1	Qurub.01G015400.1		PTHR24559	EC:2.7.7.49 EC:2.7.7.7 EC:3.1.26.4			GO:0015074					ChrSy.fgenesh.gene.64	expressed protein
PAC:51213963	Qurub.01G015500	Qurub.01G015500.1	Qurub.01G015500.1	PF05212	PTHR31210 PTHR31210:SF4									LOC_Os01g69050	lysine ketoglutarate reductase trans-splicing related 1, putative, expressed
PAC:51213966	Qurub.01G015500	Qurub.01G015500.2	Qurub.01G015500.2	PF05212	PTHR31210 PTHR31210:SF4									LOC_Os01g69050	lysine ketoglutarate reductase trans-splicing related 1, putative, expressed
PAC:51213967	Qurub.01G015500	Qurub.01G015500.3	Qurub.01G015500.3	PF05212	PTHR31210 PTHR31210:SF4									LOC_Os01g69050	lysine ketoglutarate reductase trans-splicing related 1, putative, expressed
PAC:51213965	Qurub.01G015500	Qurub.01G015500.4	Qurub.01G015500.4	PF05212	PTHR31210 PTHR31210:SF4									LOC_Os01g69050	lysine ketoglutarate reductase trans-splicing related 1, putative, expressed
PAC:51213964	Qurub.01G015500	Qurub.01G015500.5	Qurub.01G015500.5	PF05212	PTHR31210 PTHR31210:SF4									LOC_Os01g69050	lysine ketoglutarate reductase trans-splicing related 1, putative, expressed
PAC:51214072	Qurub.01G015600	Qurub.01G015600.1	Qurub.01G015600.1		PTHR33786 PTHR33786:SF2					AT1G65295				LOC_Os01g68840	CRP6 - Cysteine-rich family protein precursor, expressed
PAC:51212682	Qurub.01G015700	Qurub.01G015700.1	Qurub.01G015700.1	PF00642	PTHR12506 PTHR12506:SF21		KOG1677		GO:0046872	AT3G02830	zinc finger protein 1	Cre10.g460400	(1 of 18) PF00642 - Zinc finger C-x8-C-x5-C-x3-H type (and similar) (zf-CCCH)	LOC_Os11g28270	zinc finger C-x8-C-x5-C-x3-H type family protein, expressed
PAC:51211913	Qurub.01G015800	Qurub.01G015800.1	Qurub.01G015800.1	PF03372	PTHR31696 PTHR31696:SF6										
PAC:51212430	Qurub.01G015900	Qurub.01G015900.1	Qurub.01G015900.1	PF02605	PTHR34803 PTHR34803:SF2	EC:1.97.1.12		K02699	GO:0009522 GO:0009538 GO:0015979	AT4G12800	photosystem I subunit l	Cre12.g486300	Photosystem I reaction center subunit L	LOC_Os12g23200	photosystem I reaction center subunit XI, chloroplast precursor, putative, expressed
PAC:51211790	Qurub.01G016000	Qurub.01G016000.1	Qurub.01G016000.1	PF00786	PTHR23177 PTHR23177:SF23					AT5G16490	ROP-interactive CRIB motif-containing protein 4			LOC_Os01g68890	P21-Rho-binding domain containing protein, putative, expressed
PAC:51211474	Qurub.01G016100	Qurub.01G016100.1	Qurub.01G016100.1	PF01535 PF13041 PF14432	PTHR24015							Cre10.g437150	PPR-Cyclin protein	LOC_Os07g13540	pentatricopeptide repeat domain containing protein, putative, expressed
PAC:51211475	Qurub.01G016100	Qurub.01G016100.2	Qurub.01G016100.2	PF01535 PF13041 PF14432	PTHR24015							Cre10.g437150	PPR-Cyclin protein	LOC_Os07g13540	pentatricopeptide repeat domain containing protein, putative, expressed
PAC:51212691	Qurub.01G016200	Qurub.01G016200.1	Qurub.01G016200.1	PF01169	PTHR12608 PTHR12608:SF4		KOG2881		GO:0016020	AT5G36290	Uncharacterized protein family (UPF0016)			LOC_Os11g28300	uncharacterized protein family UPF0016 domain containing protein, expressed
PAC:51212692	Qurub.01G016200	Qurub.01G016200.2	Qurub.01G016200.2	PF01169	PTHR12608 PTHR12608:SF4				GO:0016020	AT5G36290	Uncharacterized protein family (UPF0016)			LOC_Os11g28300	uncharacterized protein family UPF0016 domain containing protein, expressed
PAC:51211448	Qurub.01G016300	Qurub.01G016300.1	Qurub.01G016300.1			EC:2.7.7.49									
PAC:51213661	Qurub.01G016400	Qurub.01G016400.1	Qurub.01G016400.1	PF13350	PTHR31126 PTHR31126:SF19	EC:3.1.3.48	KOG1572	K18045	GO:0004725	AT5G16480	Phosphotyrosine protein phosphatases superfamily protein			LOC_Os12g23190	tyrosine phosphatase family protein, putative, expressed
PAC:51212930	Qurub.01G016500	Qurub.01G016500.1	Qurub.01G016500.1		PTHR21213 PTHR21213:SF6					AT3G02790	zinc finger (C2H2 type) family protein	Cre09.g416500	Conserved in the Green Lineage	LOC_Os06g49490	ZOS6-10 - C2H2 zinc finger protein, expressed
PAC:51212952	Qurub.01G016600	Qurub.01G016600.1	Qurub.01G016600.1	PF00364	PTHR23151 PTHR23151:SF66	EC:6.4.1.2		K02160	GO:0003989 GO:0006633 GO:0009317	AT5G16390	chloroplastic acetylcoenzyme A carboxylase 1	Cre17.g715250	Acetyl-CoA biotin carboxyl carrier		
PAC:51212953	Qurub.01G016600	Qurub.01G016600.2	Qurub.01G016600.2	PF00364	PTHR23151 PTHR23151:SF66				GO:0003989 GO:0006633 GO:0009317	AT5G16390	chloroplastic acetylcoenzyme A carboxylase 1	Cre17.g715250	Acetyl-CoA biotin carboxyl carrier		
PAC:51212234	Qurub.01G016700	Qurub.01G016700.1	Qurub.01G016700.1	PF03194	PTHR12375 PTHR12375:SF32		KOG0796		GO:0003729 GO:0005685 GO:0006376	AT5G17440	LUC7 related protein			LOC_Os03g62640	RNA-binding protein Luc7-like, putative, expressed
PAC:51212235	Qurub.01G016700	Qurub.01G016700.2	Qurub.01G016700.2	PF03194	PTHR12375 PTHR12375:SF32		KOG0796		GO:0003729 GO:0005685 GO:0006376	AT5G17440	LUC7 related protein			LOC_Os03g62640	RNA-binding protein Luc7-like, putative, expressed
PAC:51211899	Qurub.01G016800	Qurub.01G016800.1	Qurub.01G016800.1		PTHR21397 PTHR21397:SF4		KOG4827			AT1G65270	(1 of 1) PTHR21397 - NUCLEIC ACID BINGING PROTEIN			LOC_Os11g16320	expressed protein
PAC:51212964	Qurub.01G016900	Qurub.01G016900.1	Qurub.01G016900.1	PF13561	PTHR24322 PTHR24322:SF631	EC:1.1.1.184 EC:1.1.1.300	KOG1205	K11165	GO:0008667 GO:0019290 GO:0055114	AT3G03330	NAD(P)-binding Rossmann-fold superfamily protein	Cre02.g103100	Short-chain dehydrogenase/reductase	LOC_Os11g16410	oxidoreductase, short chain dehydrogenase/reductase family, putative, expressed
PAC:51212965	Qurub.01G016900	Qurub.01G016900.2	Qurub.01G016900.2	PF13561	PTHR24322 PTHR24322:SF631	EC:1.1.1.184 EC:1.1.1.300	KOG1205	K11165	GO:0008667 GO:0019290 GO:0055114	AT3G03330	NAD(P)-binding Rossmann-fold superfamily protein	Cre02.g103100	Short-chain dehydrogenase/reductase	LOC_Os11g16410	oxidoreductase, short chain dehydrogenase/reductase family, putative, expressed
PAC:51212824	Qurub.01G017000	Qurub.01G017000.1	Qurub.01G017000.1	PF00550	PTHR20863 PTHR20863:SF30		KOG1748	K03955	GO:0006633	AT1G65290	mitochondrial acyl carrier protein 2	Cre16.g673109	Acyl-carrier protein, mitochondrial	LOC_Os05g31290	acyl carrier protein, putative, expressed
PAC:51214330	Qurub.01G017100	Qurub.01G017100.1	Qurub.01G017100.1	PF00262	PTHR11073 PTHR11073:SF6		KOG0674	K08057	GO:0005509 GO:0005783 GO:0006457 GO:0051082	AT1G08450	calreticulin 3	Cre01.g038400	Calreticulin 2, calcium-binding protein	LOC_Os01g67054	calreticulin precursor protein, putative, expressed
PAC:51213063	Qurub.01G017200	Qurub.01G017200.1	Qurub.01G017200.1	PF00472 PF03462	PTHR11075 PTHR11075:SF46		KOG2726	K02836	GO:0003747 GO:0005737 GO:0006415 GO:0016149	AT5G36170	high chlorophyll fluorescent 109	Cre01.g010864	(1 of 1) K02836 - peptide chain release factor 2 (prfB)	LOC_Os07g36250	peptide chain release factor protein, putative, expressed
PAC:51211934	Qurub.01G017300	Qurub.01G017300.1	Qurub.01G017300.1	PF00270 PF00271 PF00636 PF02170 PF03368	PTHR14950 PTHR14950:SF19	EC:3.1.26.3		K11592	GO:0003676 GO:0003723 GO:0004525 GO:0005515 GO:0005524 GO:0006396 GO:0016891	AT3G03300	dicer-like 2	Cre02.g141000	Dicer-like protein	LOC_Os03g38740	Dicer, putative, expressed
PAC:51211935	Qurub.01G017300	Qurub.01G017300.2	Qurub.01G017300.2	PF00270 PF00271 PF00636 PF02170 PF03368	PTHR14950 PTHR14950:SF19	EC:3.1.26.3		K11592	GO:0003676 GO:0003723 GO:0004525 GO:0005515 GO:0005524 GO:0006396 GO:0016891	AT3G03300	dicer-like 2	Cre02.g141000	Dicer-like protein	LOC_Os03g38740	Dicer, putative, expressed
PAC:51213492	Qurub.01G017400	Qurub.01G017400.1	Qurub.01G017400.1												
PAC:51212434	Qurub.01G017500	Qurub.01G017500.1	Qurub.01G017500.1	PF02450	PTHR11440 PTHR11440:SF53	EC:3.1.1.32	KOG2369		GO:0006629 GO:0008374	AT3G03310	lecithin:cholesterol acyltransferase 3			LOC_Os09g33820	lecithine cholesterol acyltransferase, putative, expressed
PAC:51212437	Qurub.01G017500	Qurub.01G017500.2	Qurub.01G017500.2	PF02450	PTHR11440 PTHR11440:SF53	EC:3.1.1.32	KOG2369		GO:0006629 GO:0008374	AT3G03310	lecithin:cholesterol acyltransferase 3			LOC_Os09g33820	lecithine cholesterol acyltransferase, putative, expressed
PAC:51212435	Qurub.01G017500	Qurub.01G017500.3	Qurub.01G017500.3	PF02450	PTHR11440 PTHR11440:SF53	EC:3.1.1.32	KOG2369		GO:0006629 GO:0008374	AT3G03310	lecithin:cholesterol acyltransferase 3			LOC_Os09g33820	lecithine cholesterol acyltransferase, putative, expressed
PAC:51212436	Qurub.01G017500	Qurub.01G017500.4	Qurub.01G017500.4	PF02450	PTHR11440 PTHR11440:SF53	EC:3.1.1.32	KOG2369		GO:0006629 GO:0008374	AT3G03310	lecithin:cholesterol acyltransferase 3			LOC_Os09g33820	lecithine cholesterol acyltransferase, putative, expressed
PAC:51214170	Qurub.01G017600	Qurub.01G017600.1	Qurub.01G017600.1		PTHR19446 PTHR19446:SF368	EC:2.7.7.49									
PAC:51211515	Qurub.01G017700	Qurub.01G017700.1	Qurub.01G017700.1	PF00847	PTHR32467 PTHR32467:SF8			K09285	GO:0003700 GO:0006355 GO:0007275	AT5G17430	Integrase-type DNA-binding superfamily protein			LOC_Os02g40070	AP2-like ethylene-responsive transcription factor PLETHORA 2, putative, expressed
PAC:51212989	Qurub.01G017800	Qurub.01G017800.1	Qurub.01G017800.1	PF03101	PTHR31669 PTHR31669:SF29				GO:0006355					LOC_Os01g23840	transposon protein, putative, unclassified, expressed
PAC:51211551	Qurub.01G017900	Qurub.01G017900.1	Qurub.01G017900.1	PF03101	PTHR31669 PTHR31669:SF29				GO:0006355					LOC_Os01g23840	transposon protein, putative, unclassified, expressed
PAC:51211552	Qurub.01G017900	Qurub.01G017900.2	Qurub.01G017900.2	PF03101	PTHR31669 PTHR31669:SF29				GO:0006355					LOC_Os01g23840	transposon protein, putative, unclassified, expressed
PAC:51211553	Qurub.01G017900	Qurub.01G017900.3	Qurub.01G017900.3	PF03101	PTHR31669 PTHR31669:SF29				GO:0006355					LOC_Os01g23840	transposon protein, putative, unclassified, expressed
PAC:51213604	Qurub.01G018000	Qurub.01G018000.1	Qurub.01G018000.1												
PAC:51211473	Qurub.01G018100	Qurub.01G018100.1	Qurub.01G018100.1	PF00332	PTHR32227 PTHR32227:SF50	EC:3.2.1.39			GO:0004553 GO:0005975					LOC_Os01g58730	glycosyl hydrolases family 17, putative, expressed
PAC:51211519	Qurub.01G018200	Qurub.01G018200.1	Qurub.01G018200.1		PTHR33699 PTHR33699:SF3					AT5G18310				LOC_Os01g68570	expressed protein
PAC:51213981	Qurub.01G018300	Qurub.01G018300.1	Qurub.01G018300.1	PF00514 PF04564	PTHR23315 PTHR23315:SF80	EC:6.3.2.19			GO:0004842 GO:0005515 GO:0016567	AT3G07360	plant U-box 9			LOC_Os02g28720	spotted leaf 11, putative, expressed
PAC:51213982	Qurub.01G018300	Qurub.01G018300.2	Qurub.01G018300.2	PF00514	PTHR23315 PTHR23315:SF80	EC:6.3.2.19			GO:0005515	AT3G07360	plant U-box 9			LOC_Os02g28720	spotted leaf 11, putative, expressed
PAC:51214034	Qurub.01G018400	Qurub.01G018400.1	Qurub.01G018400.1	PF01485	PTHR11685 PTHR11685:SF154	EC:6.3.2.19	KOG1815	K11968	GO:0004842 GO:0005515 GO:0008270 GO:0016567	AT1G65430	IBR domain-containing protein	Cre16.g682350	(1 of 1) PTHR11685:SF154 - E3 UBIQUITIN-PROTEIN LIGASE ARI5-RELATED	LOC_Os04g41470	expressed protein
PAC:51214035	Qurub.01G018400	Qurub.01G018400.2	Qurub.01G018400.2	PF01485	PTHR11685 PTHR11685:SF154	EC:6.3.2.19	KOG1815	K11968	GO:0004842 GO:0005515 GO:0008270 GO:0016567	AT1G65430	IBR domain-containing protein	Cre16.g682350	(1 of 1) PTHR11685:SF154 - E3 UBIQUITIN-PROTEIN LIGASE ARI5-RELATED	LOC_Os04g41470	expressed protein
PAC:51214036	Qurub.01G018400	Qurub.01G018400.3	Qurub.01G018400.3	PF01485	PTHR11685 PTHR11685:SF154	EC:6.3.2.19	KOG1815		GO:0004842 GO:0005515 GO:0008270 GO:0016567	AT1G65430	IBR domain-containing protein	Cre16.g682350	(1 of 1) PTHR11685:SF154 - E3 UBIQUITIN-PROTEIN LIGASE ARI5-RELATED	LOC_Os04g41470	expressed protein
PAC:51212005	Qurub.01G018500	Qurub.01G018500.1	Qurub.01G018500.1	PF06775	PTHR21212 PTHR21212:SF0					AT5G16460	Putative adipose-regulatory protein (Seipin)			LOC_Os12g05330	protein of unknown function containing protein, expressed
PAC:51213745	Qurub.01G018600	Qurub.01G018600.1	Qurub.01G018600.1	PF03106	PTHR31221 PTHR31221:SF35			K18835	GO:0003700 GO:0006355 GO:0043565			Cre04.g228400	WRKY family transcription factor		
PAC:51213746	Qurub.01G018600	Qurub.01G018600.2	Qurub.01G018600.2	PF03106	PTHR31221 PTHR31221:SF35				GO:0003700 GO:0006355 GO:0043565			Cre04.g228400	WRKY family transcription factor		
PAC:51211444	Qurub.01G018700	Qurub.01G018700.1	Qurub.01G018700.1	PF02985 PF03810 PF13513	PTHR10527 PTHR10527:SF3			K18752	GO:0005515 GO:0006886 GO:0008536	AT2G16950	transportin 1	Cre12.g520550	Importin beta	LOC_Os04g59494	transportin-2, putative, expressed
PAC:51211445	Qurub.01G018700	Qurub.01G018700.2	Qurub.01G018700.2	PF02985 PF03810 PF13513	PTHR10527 PTHR10527:SF3				GO:0005515 GO:0006886 GO:0008536	AT2G16950	transportin 1	Cre12.g520550	Importin beta	LOC_Os04g59494	transportin-2, putative, expressed
PAC:51211446	Qurub.01G018700	Qurub.01G018700.3	Qurub.01G018700.3	PF02985 PF03810 PF13513	PTHR10527 PTHR10527:SF3			K18752	GO:0005515 GO:0006886 GO:0008536	AT2G16950	transportin 1	Cre12.g520550	Importin beta	LOC_Os04g59494	transportin-2, putative, expressed
PAC:51212151	Qurub.01G018800	Qurub.01G018800.1	Qurub.01G018800.1	PF13419	PTHR12725 PTHR12725:SF63	EC:3.3.2.10	KOG3085		GO:0008152 GO:0016787	AT1G79790	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein	Cre13.g563200	Haloacid dehalogenase-like hydrolase	LOC_Os11g19460	haloacid dehalogenase-like hydrolase family protein, putative, expressed
PAC:51212152	Qurub.01G018800	Qurub.01G018800.2	Qurub.01G018800.2	PF13419	PTHR12725 PTHR12725:SF63					AT1G79790	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein	Cre13.g563200	Haloacid dehalogenase-like hydrolase	LOC_Os11g19460	haloacid dehalogenase-like hydrolase family protein, putative, expressed
PAC:51212153	Qurub.01G018800	Qurub.01G018800.3	Qurub.01G018800.3	PF13419	PTHR12725 PTHR12725:SF63					AT1G79790	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein	Cre13.g563200	Haloacid dehalogenase-like hydrolase	LOC_Os11g19460	haloacid dehalogenase-like hydrolase family protein, putative, expressed
PAC:51213633	Qurub.01G018900	Qurub.01G018900.1	Qurub.01G018900.1	PF04142	PTHR10231 PTHR10231:SF25		KOG2234		GO:0000139 GO:0005351 GO:0008643 GO:0016021			Cre02.g095107	UDP-N-acetylglucosamine (UAA) transporter	LOC_Os04g41320	nucleotide-sugar transporter family protein, putative, expressed
